名称,面积,朝向,房型,租金
整租·碧桂园信鸿铜雀台3室2厅南,55.00,南,2室2厅2卫,2300
整租·富基·云山湖镜3室2厅东南,55.00,南,2室2厅2卫,2200
整租·叠馨居2室1厅北,55.00,南,2室2厅2卫,1200
整租·鹏瑞天玥5室2厅东南,55.00,南,2室2厅2卫,28000
整租·保利首铸天际3室2厅南,55.00,南,2室2厅2卫,3600
整租·曼克顿酒店公寓1室1厅东南,55.00,南,2室2厅2卫,1000
整租·虎门客天下3室2厅南,55.00,南,2室2厅2卫,2600
整租·碧桂园苹果2室1厅北,55.00,南,2室2厅2卫,1300
整租·金月湾花园4室2厅东南,55.00,南,2室2厅2卫,5500
整租·丰华珑远翠珑湾3室2厅南/北,55.00,南,2室2厅2卫,4000
整租·阳光城MODO1室1厅南,55.00,南,2室2厅2卫,1900
整租·怡康花园2室2厅西,55.00,南,2室2厅2卫,1700
整租·叠馨居1室1厅北,55.00,南,2室2厅2卫,1000
整租·碧桂园苹果2室1厅东南,55.00,南,2室2厅2卫,1350
整租·阳光国际商城2室2厅南,55.00,南,2室2厅2卫,2400
整租·碧水天源4室2厅东南,55.00,南,2室2厅2卫,3300
整租·恒大华府1室1厅西南,55.00,南,2室2厅2卫,1600
整租·中堂东港城4室2厅南/北,55.00,南,2室2厅2卫,1800
整租·中海云麓公馆5室2厅复式南,55.00,南,2室2厅2卫,6000
整租·万科中心1室0厅南,55.00,南,2室2厅2卫,1200
整租·寰宇汇金中心2室1厅南,55.00,南,2室2厅2卫,2600
整租·春晖国际城4室2厅南,55.00,南,2室2厅2卫,2800
整租·万科城市高尔夫花园3室2厅南/北,55.00,南,2室2厅2卫,3200
整租·丰盛名苑1室1厅东南,55.00,南,2室2厅2卫,1800
整租·中央公園1號1室1厅南,55.00,南,2室2厅2卫,800
整租·西平新地中心3室2厅北,55.00,南,2室2厅2卫,3600
整租·桃李花园3室2厅南,55.00,南,2室2厅2卫,3200
整租·江滨花园五期3室2厅东南,55.00,南,2室2厅2卫,1600
整租·鼎峰松湖雅境3室2厅南,55.00,南,2室2厅2卫,1700
整租·地标大厦1室1厅南,58.00,南,1室1厅1卫,1300
整租·中惠香樟半岛花园4室2厅南/北,58.00,南,1室1厅1卫,1800
整租·海霞新都会2室1厅东南,58.00,南,1室1厅1卫,1600
整租·宏远江南世家3室2厅东南,58.00,南,1室1厅1卫,2800
整租·碧桂园湾区国际1室0厅南,58.00,南,1室1厅1卫,3920
整租·华宇大厦3室2厅东北,58.00,南,1室1厅1卫,1800
整租·盛和新都会2室2厅西南,58.00,南,1室1厅1卫,2200
整租·卓越中寰2室1厅东南,58.00,南,1室1厅1卫,2000
整租·怡丰公寓1室0厅南,58.00,南,1室1厅1卫,1600
整租·信鸿熙岸花园3室2厅东南,58.00,南,1室1厅1卫,1800
整租·钜隆碧琴湾2室2厅南,58.00,南,1室1厅1卫,2100
整租·世纪城国际公馆三期仁里3室2厅南,58.00,南,1室1厅1卫,4500
整租·安华香蜜松湖二期3室2厅西南,58.00,南,1室1厅1卫,2800
整租·长虹百荟1室1厅东南,58.00,南,1室1厅1卫,1400
整租·碧桂园常平首府3室2厅南,58.00,南,1室1厅1卫,1900
整租·葵花里1室1厅南,58.00,南,1室1厅1卫,1000
整租·碧桂园柏丽湾3室2厅南,58.00,南,1室1厅1卫,2300
整租·宜景康源1室0厅西南,58.00,南,1室1厅1卫,1500
整租·绿地大都会3室2厅南,58.00,南,1室1厅1卫,2550
整租·中信凯旋城3室2厅西南,58.00,南,1室1厅1卫,3600
整租·豪翠花园3室2厅南/北,58.00,南,1室1厅1卫,2000
整租·万科金域华府一期4室2厅东南,58.00,南,1室1厅1卫,3700
整租·中信阳光假日3室2厅南,58.00,南,1室1厅1卫,2500
整租·碧桂园苹果2室1厅东南,58.00,南,1室1厅1卫,1400
整租·安联尚璟3室2厅东南,58.00,南,1室1厅1卫,2500
整租·理想07693室2厅东南,58.00,南,1室1厅1卫,2200
整租·万科金域广场2室2厅南/北,58.00,南,1室1厅1卫,1600
整租·汇景世纪双子城商务公馆1室1厅东南,58.00,南,1室1厅1卫,1300
整租·新世纪豪园博客公寓1室1厅西南,58.00,南,1室1厅1卫,2200
整租·安华香蜜松湖二期3室2厅东南,58.00,南,1室1厅1卫,3200
整租·水岸豪门3室2厅南/北,95.00,南,3室2厅2卫,3000
整租·汇星商业中心1室1厅南,95.00,南,3室2厅2卫,900
整租·星河传说迪纳公寓2室2厅西南,95.00,南,3室2厅2卫,3800
整租·旺南世贸大厦1室1厅南,95.00,南,3室2厅2卫,1700
整租·御庭苑5室2厅南,95.00,南,3室2厅2卫,4700
整租·保利卓越中环广场2室1厅南,95.00,南,3室2厅2卫,1900
整租·地标广场4室2厅南,95.00,南,3室2厅2卫,4800
整租·皇朝阁1室1厅东南,95.00,南,3室2厅2卫,950
整租·松湖碧桂园三期3室2厅南,95.00,南,3室2厅2卫,3200
整租·莲湖新村2室2厅东南,95.00,南,3室2厅2卫,1000
整租·保利林语花园4室2厅南,95.00,南,3室2厅2卫,3300
整租·新世界花园2室2厅西南,95.00,南,3室2厅2卫,2800
整租·保利卓越中环广场2室1厅南,95.00,南,3室2厅2卫,2500
整租·第一国际3室2厅东北,95.00,南,3室2厅2卫,3500
整租·恒大江湾2室2厅东南,95.00,南,3室2厅2卫,1200
整租·丰泰橡树溪谷2室1厅东北,95.00,南,3室2厅2卫,1200
整租·鼎盛时代广场7室2厅复式南/北,95.00,南,3室2厅2卫,7000
整租·碧桂园珑远紫宸府3室2厅南,95.00,南,3室2厅2卫,2600
整租·嘉宏锦园3室2厅北,95.00,南,3室2厅2卫,3000
整租·龙光江南大境3室2厅南,95.00,南,3室2厅2卫,4500
整租·锦绣城市花园3室2厅南/北,95.00,南,3室2厅2卫,3000
整租·隆福花园3室1厅南,95.00,南,3室2厅2卫,3300
整租·深业松湖云城4室2厅南,95.00,南,3室2厅2卫,11500
整租·银湖山庄四期5室2厅南/北,95.00,南,3室2厅2卫,6800
整租·金海怡景花园2室2厅北,95.00,南,3室2厅2卫,2100
整租·汉唐蜜园2室1厅东,95.00,南,3室2厅2卫,1800
整租·万象府4室2厅东南,95.00,南,3室2厅2卫,6000
整租·时尚岛蓝钻2室2厅西南,95.00,南,3室2厅2卫,2800
整租·茶山碧桂园首府4室2厅东南,95.00,南,3室2厅2卫,3000
整租·万科城市高尔夫花园3室2厅南,95.00,南,3室2厅2卫,4000
整租·汇景世纪双子城商务公馆1室1厅西北,41.00,西北,1室1厅1卫,1200
整租·怡丰翠云轩3室2厅南,41.00,西北,1室1厅1卫,2500
整租·万科卓越珑远未来之光4室2厅东南,41.00,西北,1室1厅1卫,4000
整租·阳光城MODO2室1厅东南,41.00,西北,1室1厅1卫,2200
整租·大运城邦曦城3室2厅北,41.00,西北,1室1厅1卫,2600
整租·万科中心1室0厅西北,41.00,西北,1室1厅1卫,1400
整租·万豪花园2室1厅东南,41.00,西北,1室1厅1卫,900
整租·松湖碧桂园·天钻4室2厅西南,41.00,西北,1室1厅1卫,2800
整租·星河璟悦公馆2室1厅南,41.00,西北,1室1厅1卫,2000
整租·金月湾花园3室2厅东南,41.00,西北,1室1厅1卫,3500
整租·光大景湖春天3室2厅南,41.00,西北,1室1厅1卫,3000
整租·碧桂园柏丽湾3室1厅南,41.00,西北,1室1厅1卫,2000
整租·金泽花园3室2厅东南,41.00,西北,1室1厅1卫,3300
整租·嘉宏锦园3室2厅东南,41.00,西北,1室1厅1卫,3300
整租·怡乐广场1室1厅南,41.00,西北,1室1厅1卫,850
整租·天琴湾花园3室2厅南,41.00,西北,1室1厅1卫,2200
整租·翔龙御湖居4室1厅东南,41.00,西北,1室1厅1卫,8000
整租·卓越中寰1室0厅东,41.00,西北,1室1厅1卫,1600
整租·米兰雅居3室2厅东南,41.00,西北,1室1厅1卫,2500
整租·松湖碧桂园一期4室2厅西南,41.00,西北,1室1厅1卫,4000
整租·盈锋广场1室0厅南,41.00,西北,1室1厅1卫,1300
整租·碧桂园常平首府3室2厅南,41.00,西北,1室1厅1卫,2300
整租·东湖花园2室2厅南,41.00,西北,1室1厅1卫,1600
整租·和兴花园住宅区1室1厅东南,41.00,西北,1室1厅1卫,800
整租·香缤城市花园1室1厅东南,41.00,西北,1室1厅1卫,1000
整租·江滨花园一期3室2厅西南,41.00,西北,1室1厅1卫,1500
整租·中熙弥珍道1室1厅东北,41.00,西北,1室1厅1卫,2300
整租·丰华珑远翠珑湾2室2厅北,41.00,西北,1室1厅1卫,3200
整租·塘厦东港城3室2厅南,41.00,西北,1室1厅1卫,1700
整租·虎门碧桂园一期1室0厅西,41.00,西北,1室1厅1卫,1300
整租·绿地商业广场3室2厅东/南,70.00,东,3室2厅2卫,2000
整租·珠江万科城3室1厅西南,70.00,东,3室2厅2卫,2000
整租·融创松湖澜园3室2厅东南,70.00,东,3室2厅2卫,1900
整租·碧桂园豪庭一期3室2厅东南,70.00,东,3室2厅2卫,2000
整租·名流印象花园二期2室2厅东南,70.00,东,3室2厅2卫,1200
整租·汇景世纪双子城商务公馆1室1厅东南,70.00,东,3室2厅2卫,1100
整租·保利林语花园3室2厅南,70.00,东,3室2厅2卫,2300
整租·金地格林上院2室1厅东南,70.00,东,3室2厅2卫,1780
整租·中信森林湖香樟林3室2厅南,70.00,东,3室2厅2卫,4500
整租·万达华府1室1厅东南,70.00,东,3室2厅2卫,2000
整租·万科金色里程1室1厅北,70.00,东,3室2厅2卫,13000
整租·卓越中寰1室0厅西,70.00,东,3室2厅2卫,2200
整租·东方花园3室2厅东南,70.00,东,3室2厅2卫,1500
整租·丰泰观山花园5室2厅南,70.00,东,3室2厅2卫,2000
整租·曦龙大厦3室2厅东北,70.00,东,3室2厅2卫,2000
整租·万科金域缇香4室2厅南,70.00,东,3室2厅2卫,3200
整租·美的招商东樾3室2厅南/北,70.00,东,3室2厅2卫,2800
整租·万科金域缇香4室2厅东南,70.00,东,3室2厅2卫,3400
整租·紫檀山3室2厅东南,70.00,东,3室2厅2卫,4500
整租·丰泰湾区风华世家3室2厅南,70.00,东,3室2厅2卫,2500
整租·香堤绿茵温莎堡4室2厅南,70.00,东,3室2厅2卫,3000
整租·绿茵豪庭2室2厅东南,70.00,东,3室2厅2卫,2800
整租·绿茵豪庭3室2厅南,70.00,东,3室2厅2卫,3000
整租·绿茵豪庭3室2厅东南,70.00,东,3室2厅2卫,2500
整租·雅翠花园景翠居3室2厅西,70.00,东,3室2厅2卫,900
整租·绿茵豪庭2室2厅东南,70.00,东,3室2厅2卫,3000
整租·碧桂园ParkRoyal3室2厅南,70.00,东,3室2厅2卫,3500
整租·东方国际星座3室1厅南,70.00,东,3室2厅2卫,2600
整租·中惠香樟半岛花园4室2厅东南,70.00,东,3室2厅2卫,2000
整租·保利生态城褐石小镇4室2厅北,70.00,东,3室2厅2卫,3500
整租·万科城市广场2室1厅东南,70.00,东南,2室1厅1卫,2300
整租·鼎峰卡布斯1室0厅东北,70.00,东南,2室1厅1卫,1800
整租·国金大厦4室1厅西南/东北,70.00,东南,2室1厅1卫,10000
整租·恒大翡翠华庭3室2厅东南,70.00,东南,2室1厅1卫,2300
整租·龙升豪苑3室1厅西南,70.00,东南,2室1厅1卫,2500
整租·招商·保利依城大观3室2厅南,70.00,东南,2室1厅1卫,2000
整租·万科首铸东江之星1室1厅南,70.00,东南,2室1厅1卫,1500
整租·新中银·金色华庭1室0厅东,70.00,东南,2室1厅1卫,2000
整租·东方国际星座4室2厅东南,70.00,东南,2室1厅1卫,3000
整租·卓越华堂时光2室1厅南,70.00,东南,2室1厅1卫,1800
整租·中海·十里溪境3室2厅南,70.00,东南,2室1厅1卫,3000
整租·万科珠江东岸一期3室2厅南,70.00,东南,2室1厅1卫,2000
整租·碧水天源4室2厅东,70.00,东南,2室1厅1卫,3000
整租·中央财津2室1厅南,70.00,东南,2室1厅1卫,2200
整租·嘉华星际湾3室2厅南,70.00,东南,2室1厅1卫,2400
整租·新时代家园3室2厅南,70.00,东南,2室1厅1卫,3200
整租·石竹山水园4室2厅南,70.00,东南,2室1厅1卫,3500
整租·奥园城市天地2室2厅复式东,70.00,东南,2室1厅1卫,1100
整租·奥园城市天地3室2厅东,70.00,东南,2室1厅1卫,1800
整租·礼顿金御海湾2室2厅南,70.00,东南,2室1厅1卫,1600
整租·万科城市之光3室2厅东南,70.00,东南,2室1厅1卫,3000
整租·保利时区3室2厅南,70.00,东南,2室1厅1卫,3500
整租·富盈东方华府3室2厅南/北,70.00,东南,2室1厅1卫,4500
整租·万科运河东1号1室0厅南,70.00,东南,2室1厅1卫,1600
整租·隆福花园2室2厅南,70.00,东南,2室1厅1卫,2500
整租·东田IBOX2室2厅复式西南,70.00,东南,2室1厅1卫,1700
整租·东方国际星座2室1厅西南,70.00,东南,2室1厅1卫,2000
整租·融创云玥臺3室2厅南,70.00,东南,2室1厅1卫,2600
整租·卓越蔚蓝郡3室2厅东南,70.00,东南,2室1厅1卫,3000
整租·花园新街3室2厅东,70.00,东南,2室1厅1卫,1300
整租·凯东新城3室2厅东南,139.00,东,3室2厅2卫,3000
整租·汇星商业中心1室1厅北,139.00,东,3室2厅2卫,1300
整租·万科首铸东江之星1室0厅东南,139.00,东,3室2厅2卫,5200
整租·宜家花园2室2厅东南,139.00,东,3室2厅2卫,800
整租·碧桂园风华东方4室2厅南,139.00,东,3室2厅2卫,2800
整租·东江花园(樟木头镇)3室1厅东南,139.00,东,3室2厅2卫,1200
整租·玖颂江湾3室2厅南,139.00,东,3室2厅2卫,2200
整租·松湖碧桂园·天钻3室2厅东南,139.00,东,3室2厅2卫,4000
整租·和合商住楼1室1厅西,139.00,东,3室2厅2卫,1200
整租·美丽湾畔花园3室2厅南,139.00,东,3室2厅2卫,1900
整租·星河传说旗峰天下紫荆苑4室2厅南,139.00,东,3室2厅2卫,6000
整租·御景花园3室2厅北,139.00,东,3室2厅2卫,2200
整租·万科朗润园二期3室2厅东南,139.00,东,3室2厅2卫,2000
整租·风度盛荟1室0厅东南,139.00,东,3室2厅2卫,800
整租·华侨城云麓台3室2厅东,139.00,东,3室2厅2卫,2300
整租·绿地大都会3室2厅南,139.00,东,3室2厅2卫,1600
整租·龙威花园2室2厅南/北,139.00,东,3室2厅2卫,900
整租·君源铂尔曼公馆1室1厅南,139.00,东,3室2厅2卫,1400
整租·碧桂园信鸿铜雀台4室2厅南,139.00,东,3室2厅2卫,1500
整租·虎门万科云城1室1厅南,139.00,东,3室2厅2卫,500
整租·御景花园2室2厅北,139.00,东,3室2厅2卫,900
整租·万科中心0室0厅东南,139.00,东,3室2厅2卫,13000
整租·碧桂园天汇3室2厅东南,139.00,东,3室2厅2卫,2800
整租·中正SOHO1室2厅南,139.00,东,3室2厅2卫,2500
整租·保利金地领峯4室2厅南,139.00,东,3室2厅2卫,3000
整租·碧河花园3室2厅东南,139.00,东,3室2厅2卫,1800
整租·富盈东方华府4室2厅南,139.00,东,3室2厅2卫,13500
整租·天悦家园4室2厅北,139.00,东,3室2厅2卫,3800
整租·时尚岛蓝钻1室0厅东北,139.00,东,3室2厅2卫,1600
整租·香缤时代园4室1厅复式南,139.00,东,3室2厅2卫,3800
整租·沙田碧桂园滨江豪园3室2厅北,87.00,北,3室2厅1卫,2000
整租·精英名都2室1厅东南,87.00,北,3室2厅1卫,2100
整租·保利首铸天际3室2厅南,87.00,北,3室2厅1卫,3800
整租·星城翠珑湾四期3室2厅南,87.00,北,3室2厅1卫,2800
整租·横沥碧桂园3室2厅东南,87.00,北,3室2厅1卫,2300
整租·晓翠园3室1厅南,87.00,北,3室2厅1卫,1400
整租·中堂东港城2室1厅东南,87.00,北,3室2厅1卫,1500
整租·卓越时代广场2室1厅东,87.00,北,3室2厅1卫,3000
整租·天鹅楼4室2厅南,87.00,北,3室2厅1卫,800
整租·新世界花园3室2厅东南,87.00,北,3室2厅1卫,10000
整租·光大山湖城3室2厅南,87.00,北,3室2厅1卫,2200
整租·冠科泊樾湾3室2厅南,87.00,北,3室2厅1卫,3500
整租·丰泰东海城堡3室2厅南,87.00,北,3室2厅1卫,2600
整租·东城碧桂园1室0厅西,87.00,北,3室2厅1卫,1500
整租·世纪城国际公馆三期仁里1室1厅东,87.00,北,3室2厅1卫,2300
整租·霞晖花园1室0厅东南,87.00,北,3室2厅1卫,800
整租·怡安邨3室2厅东南,87.00,北,3室2厅1卫,1500
整租·星河传说迪纳公寓2室2厅复式东北,87.00,北,3室2厅1卫,3000
整租·龙湖·金地天曜城3室2厅南,87.00,北,3室2厅1卫,2000
整租·星城翠珑湾五期2室2厅南,87.00,北,3室2厅1卫,2700
整租·碧桂园豪庭二期3室2厅南,87.00,北,3室2厅1卫,2000
整租·地标大厦2室1厅南,87.00,北,3室2厅1卫,1500
整租·石竹山水园望景台3室2厅南,87.00,北,3室2厅1卫,2400
整租·万科首铸东江之星1室0厅西南,87.00,北,3室2厅1卫,1200
整租·中海·十里溪境1室1厅北,87.00,北,3室2厅1卫,1100
整租·东泰花园嘉华苑2室2厅东南,87.00,北,3室2厅1卫,1800
整租·盈丰商住中心4室2厅东南,87.00,北,3室2厅1卫,3200
整租·怡丰都市广场1室1厅东北,87.00,北,3室2厅1卫,1400
整租·御景花园3室2厅南,87.00,北,3室2厅1卫,1800
整租·新世纪领居D区1室1厅南/北,87.00,北,3室2厅1卫,1300
整租·汇龙湾4室2厅东南,126.00,南,4室2厅2卫,3800
整租·香樟国际3室2厅东南,126.00,南,4室2厅2卫,2500
整租·怡丰映玥明轩2室2厅南/北,126.00,南,4室2厅2卫,2200
整租·卓越弥敦道2室1厅东,126.00,南,4室2厅2卫,1300
整租·东城碧桂园1室0厅西,126.00,南,4室2厅2卫,1400
整租·碧桂园苹果2室2厅南,126.00,南,4室2厅2卫,2000
整租·万科松湖传奇3室2厅南,126.00,南,4室2厅2卫,2600
整租·地标大厦1室1厅南,126.00,南,4室2厅2卫,1700
整租·德盛海富华庭3室2厅南,126.00,南,4室2厅2卫,2800
整租·万达华府1室1厅东南,126.00,南,4室2厅2卫,2000
整租·钜隆碧琴湾1室1厅南,126.00,南,4室2厅2卫,1100
整租·嘉霖深湾1号3室1厅西南,126.00,南,4室2厅2卫,1600
整租·卓越蔚蓝城邦2室2厅南,126.00,南,4室2厅2卫,1800
整租·香港街1室1厅东,126.00,南,4室2厅2卫,1200
整租·新中银·金色华庭3室2厅西南,126.00,南,4室2厅2卫,2800
整租·花样年华1室0厅南,126.00,南,4室2厅2卫,1200
整租·大运城邦悦城4室2厅南,126.00,南,4室2厅2卫,3800
整租·锦龙湾畔3室2厅南,126.00,南,4室2厅2卫,3000
整租·怡丰公寓1室0厅北,126.00,南,4室2厅2卫,1500
整租·冠科泊樾湾1室1厅南,126.00,南,4室2厅2卫,1600
整租·万科首铸东江之星1室1厅南,126.00,南,4室2厅2卫,1600
整租·华侨城纯水岸3室2厅东南,126.00,南,4室2厅2卫,3000
整租·紫云壹号3室2厅东南,126.00,南,4室2厅2卫,3500
整租·金田花园3室2厅东南,126.00,南,4室2厅2卫,1700
整租·阳光海岸3室2厅北,126.00,南,4室2厅2卫,2500
整租·卓越晴熙云翠4室2厅南/北,126.00,南,4室2厅2卫,4000
整租·卓越中寰2室1厅东,126.00,南,4室2厅2卫,2200
整租·长安碧桂园4室2厅东/南,126.00,南,4室2厅2卫,4500
整租·德洲丹缇轩5室2厅东/南,126.00,南,4室2厅2卫,3000
整租·天骄峰景5室2厅错层南,126.00,南,4室2厅2卫,13000
整租·鼎峰松湖雅境4室2厅南,125.18,南,4室2厅2卫,2500
整租·万科汉邦松湖半岛3室2厅南,125.18,南,4室2厅2卫,3500
整租·松山湖教师村3室2厅南,125.18,南,4室2厅2卫,3500
整租·好运广场2室2厅东南,125.18,南,4室2厅2卫,2500
整租·万达御湖公馆2室1厅西南,125.18,南,4室2厅2卫,1900
整租·中证·云庭4室2厅西南,125.18,南,4室2厅2卫,4000
整租·宏远御庭山3室2厅南/北,125.18,南,4室2厅2卫,2200
整租·西城楼大街3室2厅西南,125.18,南,4室2厅2卫,3500
整租·万科首铸东江之星1室1厅东南,125.18,南,4室2厅2卫,1300
整租·鲁能公馆4室2厅南/北,125.18,南,4室2厅2卫,3200
整租·天悦花园3室2厅西南,125.18,南,4室2厅2卫,2600
整租·天悦家园2室2厅东北,125.18,南,4室2厅2卫,2500
整租·家汇生活广场1室1厅南,125.18,南,4室2厅2卫,1400
整租·碧桂园东江月1室1厅北,125.18,南,4室2厅2卫,1100
整租·城市假日一期1室1厅东南,125.18,南,4室2厅2卫,1300
整租·碧桂园天誉3室2厅南,125.18,南,4室2厅2卫,2500
整租·万科金地·天空之城3室2厅东南,125.18,南,4室2厅2卫,3500
整租·星光城1室1厅南,125.18,南,4室2厅2卫,1200
